0.0, B00,B01,B02,B03,B04,B05,B06,B07,B08,B09,S00,S01,S02,S03,S04,S05,S06,S07,S08,S09,
163.35, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
163.40, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
163.45, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
163.50, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
163.55, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
163.60, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
163.65, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
163.70, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
163.75, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
163.80, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
163.85, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
163.90, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
163.95, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
164.00, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
164.05, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
164.10, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
164.15, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
164.20, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
164.25, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
164.30, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
164.35, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
164.40, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
164.45, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
164.50, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
164.55, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
164.60, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
164.65, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
164.70, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
164.75, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
164.80, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
164.85, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
164.90, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
164.95, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
165.00, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
165.05, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
165.10, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
165.15, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
165.20, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
165.25, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
165.30, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
165.35, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
165.40, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
165.45, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
165.50, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
165.55, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
165.60, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
165.65, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
165.70, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
165.75, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
165.80, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
165.85, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
165.90, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
165.95, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
166.00, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
166.05, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
166.10, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
166.15, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
166.20, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
166.25, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
166.30, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
166.35, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
166.40, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
166.45, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
166.50, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
166.55, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
166.60, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
166.65, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
166.70, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
166.75, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
166.80, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
166.85, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
166.90, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
166.95, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
167.00, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
167.05, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
167.10, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
167.15, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
167.20, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
167.25, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
167.30, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
167.35, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
167.40, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
167.45, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
167.50, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
167.55, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
167.60, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
167.65, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
167.70, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
167.75, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
167.80, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
167.85, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
167.90, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
167.95, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
168.00, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
168.05, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
168.10, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
168.15, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
168.20, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
168.25, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
168.30, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
168.35, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
168.40, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
168.45, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
168.50, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
168.55, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
168.60, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
168.65, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
168.70, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
168.75, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
168.80, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
168.85, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
168.90, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
168.95, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
169.00, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
169.05, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
169.10, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
169.15, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
169.20, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
169.25, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
169.30, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
169.35, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
169.40, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
169.45, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
169.50, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
169.55, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
169.60, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
169.65, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
169.70, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
169.75, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
169.80, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
169.85, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
169.90, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
169.95, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
170.00, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
170.05, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
170.10, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
170.15, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
170.20, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
170.25, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
170.30, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
170.35, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
170.40, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
170.45, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
170.50, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
170.55, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
170.60, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
170.65, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
170.70, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
170.75, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
170.80, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
170.85, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
170.90, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
170.95, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
171.00, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
171.05, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
171.10, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
171.15, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
171.20, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
171.25, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
171.30, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
171.35, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
171.40, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
171.45, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
171.50, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
171.55, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
171.60, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
171.65, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
171.70, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
171.75, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
171.80, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
171.85, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
171.90, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
171.95, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
172.00, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
172.05, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
172.10, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
172.15, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
172.20, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
172.25, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
172.30, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
172.35, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
172.40, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
172.45, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
172.50, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
172.55, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
172.60, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
172.65, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
172.70, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
172.75, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
172.80, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
172.85, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
172.90, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
172.95, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
173.00, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
173.05, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
173.10, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
173.15, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
173.20, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
173.25, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
173.30, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
173.35, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
173.40, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
173.45, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
173.50, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
173.55, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
173.60, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
173.65, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
173.70, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
173.75, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
173.80, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
173.85, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
